fecha;hrmean
2003-05-05;81,13
2003-05-06;77,45
2003-05-07;75,24
2003-05-08;75,36
2003-05-09;70,59
2003-05-10;68,08
2003-05-11;63,41
2003-05-12;94,78
2003-05-13;99,67
2003-05-14;95,59
2003-05-15;96,16
2003-05-16;95,85
2003-05-17;98,70
2003-05-18;92,47
2003-05-19;97,04
2003-05-20;98,92
2003-05-21;94,02
2003-05-22;93,25
2003-05-23;91,23
2003-05-24;87,93
2003-05-25;86,24
2003-05-26;88,63
2003-05-27;97,16
2003-05-28;91,08
2003-05-29;88,98
2003-05-30;94,99
2003-05-31;92,46
2003-06-01;89,06
2003-06-02;86,40
2003-06-03;88,88
