fecha;hrmean
2003-05-05;80,66
2003-05-06;83,64
2003-05-07;81,32
2003-05-08;75,03
2003-05-09;70,73
2003-05-10;70,67
2003-05-11;66,10
2003-05-12;64,19
2003-05-13;88,04
2003-05-14;91,05
2003-05-15;84,84
2003-05-16;70,13
2003-05-17;87,68
2003-05-18;91,59
2003-05-19;88,12
2003-05-20;89,20
2003-05-21;93,63
2003-05-22;78,47
2003-05-23;81,12
2003-05-24;96,26
2003-05-25;85,03
2003-05-26;94,70
2003-05-27;96,71
2003-05-28;77,00
2003-05-29;81,77
2003-05-30;92,61
2003-05-31;91,76
2003-06-01;79,41
2003-06-02;87,00
2003-06-03;88,04
