fecha;tmin
2003-05-05;279,80
2003-05-06;284,50
2003-05-07;281,80
2003-05-08;279,00
2003-05-09;281,00
2003-05-10;284,00
2003-05-11;289,00
2003-05-12;288,70
2003-05-13;285,10
2003-05-14;283,00
2003-05-15;288,60
2003-05-16;293,00
2003-05-17;291,40
2003-05-18;286,90
2003-05-19;283,50
2003-05-20;285,10
2003-05-21;286,30
2003-05-22;284,00
2003-05-23;285,50
2003-05-24;291,50
2003-05-25;290,90
2003-05-26;291,70
2003-05-27;292,50
2003-05-28;293,60
2003-05-29;292,60
2003-05-30;291,10
2003-05-31;290,90
2003-06-01;292,90
2003-06-02;293,90
2003-06-03;292,60
