fecha;tmin
2003-05-05;281,10
2003-05-06;284,00
2003-05-07;277,90
2003-05-08;280,30
2003-05-09;281,60
2003-05-10;284,60
2003-05-11;290,50
2003-05-12;290,60
2003-05-13;290,80
2003-05-14;290,60
2003-05-15;291,90
2003-05-16;293,70
2003-05-17;293,30
2003-05-18;289,90
2003-05-19;288,20
2003-05-20;288,50
2003-05-21;286,80
2003-05-22;287,00
2003-05-23;286,80
2003-05-24;285,50
2003-05-25;282,70
2003-05-26;283,90
2003-05-27;287,20
2003-05-28;286,70
2003-05-29;286,90
2003-05-30;285,30
2003-05-31;285,30
2003-06-01;286,00
2003-06-02;284,40
2003-06-03;283,20
