fecha;radsup
2003-05-05;15,28
2003-05-06;12,67
2003-05-07;15,74
2003-05-08;16,26
2003-05-09;15,83
2003-05-10;14,35
2003-05-11;1,00
2003-05-12;1,13
2003-05-13;10,40
2003-05-14;2,73
2003-05-15;9,58
2003-05-16;12,39
2003-05-17;12,90
2003-05-18;12,25
2003-05-19;13,86
2003-05-20;12,76
2003-05-21;3,64
2003-05-22;4,49
2003-05-23;14,51
2003-05-24;13,59
2003-05-25;8,64
2003-05-26;5,51
2003-05-27;7,94
2003-05-28;9,45
2003-05-29;1,90
2003-05-30;9,33
2003-05-31;8,88
2003-06-01;12,93
2003-06-02;5,67
2003-06-03;10,13
