fecha;radsup
2008-12-24;4,23
2008-12-25;17,69
2008-12-26;29,11
2008-12-27;29,34
2008-12-28;28,46
2008-12-29;23,54
2008-12-30;29,30
2008-12-31;29,76
2009-01-01;23,05
2009-01-02;24,70
2009-01-03;24,09
2009-01-04;29,77
2009-01-05;28,29
2009-01-06;14,74
2009-01-07;15,48
2009-01-08;15,53
2009-01-09;19,06
2009-01-10;17,65
2009-01-11;26,47
2009-01-12;20,39
2009-01-13;15,59
2009-01-14;14,46
2009-01-15;14,82
2009-01-16;13,55
2009-01-17;5,65
2009-01-18;12,47
2009-01-19;20,03
2009-01-20;20,64
2009-01-21;20,51
2009-01-22;17,80
