fecha;hrmean
2008-12-24;88,38
2008-12-25;61,37
2008-12-26;40,69
2008-12-27;40,41
2008-12-28;34,63
2008-12-29;36,53
2008-12-30;66,16
2008-12-31;52,11
2009-01-01;34,58
2009-01-02;43,37
2009-01-03;41,13
2009-01-04;29,79
2009-01-05;34,97
2009-01-06;33,97
2009-01-07;34,11
2009-01-08;34,25
2009-01-09;34,77
2009-01-10;52,37
2009-01-11;63,49
2009-01-12;40,71
2009-01-13;30,91
2009-01-14;28,75
2009-01-15;30,03
2009-01-16;38,74
2009-01-17;37,63
2009-01-18;42,32
2009-01-19;67,86
2009-01-20;57,32
2009-01-21;44,68
2009-01-22;40,40
