fecha;hrmean
2008-12-24;90,18
2008-12-25;61,93
2008-12-26;46,75
2008-12-27;39,67
2008-12-28;34,31
2008-12-29;40,85
2008-12-30;63,34
2008-12-31;57,61
2009-01-01;56,92
2009-01-02;39,74
2009-01-03;32,76
2009-01-04;41,52
2009-01-05;46,39
2009-01-06;46,53
2009-01-07;37,66
2009-01-08;33,63
2009-01-09;41,43
2009-01-10;53,51
2009-01-11;59,30
2009-01-12;61,39
2009-01-13;48,05
2009-01-14;48,72
2009-01-15;46,85
2009-01-16;52,69
2009-01-17;32,37
2009-01-18;37,32
2009-01-19;43,74
2009-01-20;37,61
2009-01-21;29,56
2009-01-22;41,64
