fecha;radsup
2008-12-24;21,47
2008-12-25;16,41
2008-12-26;22,62
2008-12-27;28,90
2008-12-28;28,68
2008-12-29;20,00
2008-12-30;9,16
2008-12-31;20,10
2009-01-01;27,75
2009-01-02;5,78
2009-01-03;29,11
2009-01-04;29,96
2009-01-05;28,90
2009-01-06;29,44
2009-01-07;25,38
2009-01-08;3,09
2009-01-09;14,24
2009-01-10;13,43
2009-01-11;27,57
2009-01-12;26,89
2009-01-13;16,65
2009-01-14;11,80
2009-01-15;23,64
2009-01-16;20,78
2009-01-17;23,88
2009-01-18;26,89
2009-01-19;27,36
2009-01-20;20,54
2009-01-21;5,76
2009-01-22;17,87
