fecha;radsup
2008-12-24;17,92
2008-12-25;20,37
2008-12-26;29,44
2008-12-27;29,13
2008-12-28;22,51
2008-12-29;9,31
2008-12-30;28,87
2008-12-31;26,24
2009-01-01;18,30
2009-01-02;3,75
2009-01-03;28,92
2009-01-04;26,17
2009-01-05;29,58
2009-01-06;29,76
2009-01-07;28,12
2009-01-08;26,95
2009-01-09;23,81
2009-01-10;20,83
2009-01-11;20,49
2009-01-12;16,46
2009-01-13;17,73
2009-01-14;18,82
2009-01-15;21,76
2009-01-16;4,66
2009-01-17;29,53
2009-01-18;29,49
2009-01-19;29,13
2009-01-20;27,25
2009-01-21;25,21
2009-01-22;16,20
