fecha;radsup
2008-12-24;6,32
2008-12-25;14,95
2008-12-26;29,29
2008-12-27;29,29
2008-12-28;28,17
2008-12-29;13,84
2008-12-30;25,42
2008-12-31;2,29
2009-01-01;15,37
2009-01-02;25,84
2009-01-03;27,61
2009-01-04;29,69
2009-01-05;27,46
2009-01-06;28,59
2009-01-07;27,99
2009-01-08;22,36
2009-01-09;12,74
2009-01-10;3,74
2009-01-11;14,01
2009-01-12;28,27
2009-01-13;26,77
2009-01-14;15,68
2009-01-15;9,90
2009-01-16;24,48
2009-01-17;11,55
2009-01-18;16,71
2009-01-19;19,44
2009-01-20;24,49
2009-01-21;17,81
2009-01-22;20,84
