fecha;tmin
2008-12-24;296,20
2008-12-25;294,60
2008-12-26;296,10
2008-12-27;293,90
2008-12-28;295,70
2008-12-29;298,10
2008-12-30;294,20
2008-12-31;293,30
2009-01-01;294,90
2009-01-02;292,70
2009-01-03;293,30
2009-01-04;287,60
2009-01-05;297,20
2009-01-06;300,10
2009-01-07;296,00
2009-01-08;295,00
2009-01-09;296,10
2009-01-10;296,90
2009-01-11;299,50
2009-01-12;300,60
2009-01-13;303,30
2009-01-14;301,90
2009-01-15;296,10
2009-01-16;296,60
2009-01-17;296,00
2009-01-18;294,90
2009-01-19;296,60
2009-01-20;299,60
2009-01-21;300,20
2009-01-22;300,20
