fecha;tmax
2008-12-24;306,00
2008-12-25;308,60
2008-12-26;308,20
2008-12-27;310,10
2008-12-28;314,40
2008-12-29;305,70
2008-12-30;308,50
2008-12-31;308,50
2009-01-01;306,20
2009-01-02;300,10
2009-01-03;303,10
2009-01-04;305,60
2009-01-05;307,30
2009-01-06;307,70
2009-01-07;310,80
2009-01-08;311,70
2009-01-09;312,90
2009-01-10;308,80
2009-01-11;313,30
2009-01-12;311,00
2009-01-13;311,50
2009-01-14;308,20
2009-01-15;310,70
2009-01-16;301,30
2009-01-17;298,40
2009-01-18;302,30
2009-01-19;305,50
2009-01-20;307,70
2009-01-21;308,50
2009-01-22;308,60
