fecha;hrmean
2003-03-03;90,23
2003-03-04;78,65
2003-03-05;65,68
2003-03-06;76,66
2003-03-07;71,97
2003-03-08;69,80
2003-03-09;71,20
2003-03-10;69,65
2003-03-11;57,34
2003-03-12;80,74
2003-03-13;83,24
2003-03-14;70,71
2003-03-15;65,82
2003-03-16;53,79
2003-03-17;67,51
2003-03-18;52,63
2003-03-19;60,08
2003-03-20;66,06
2003-03-21;58,29
2003-03-22;53,20
2003-03-23;53,65
2003-03-24;58,85
2003-03-25;49,16
2003-03-26;55,12
2003-03-27;93,69
2003-03-28;85,64
2003-03-29;95,64
2003-03-30;87,45
2003-03-31;67,82
2003-04-01;70,42
