fecha;radsup
2003-03-03;10,22
2003-03-04;7,63
2003-03-05;19,84
2003-03-06;3,41
2003-03-07;9,56
2003-03-08;10,25
2003-03-09;5,07
2003-03-10;14,17
2003-03-11;21,02
2003-03-12;22,24
2003-03-13;20,33
2003-03-14;14,64
2003-03-15;18,18
2003-03-16;19,01
2003-03-17;13,25
2003-03-18;5,38
2003-03-19;5,98
2003-03-20;21,41
2003-03-21;16,67
2003-03-22;7,95
2003-03-23;13,06
2003-03-24;19,62
2003-03-25;20,33
2003-03-26;21,47
2003-03-27;18,47
2003-03-28;19,99
2003-03-29;3,56
2003-03-30;2,52
2003-03-31;11,25
2003-04-01;4,91
