fecha;radsup
2003-03-03;5,86
2003-03-04;7,63
2003-03-05;21,78
2003-03-06;9,55
2003-03-07;22,01
2003-03-08;23,18
2003-03-09;13,38
2003-03-10;17,44
2003-03-11;22,30
2003-03-12;17,88
2003-03-13;15,18
2003-03-14;15,88
2003-03-15;10,32
2003-03-16;10,82
2003-03-17;18,49
2003-03-18;17,07
2003-03-19;3,88
2003-03-20;5,66
2003-03-21;10,32
2003-03-22;18,83
2003-03-23;14,73
2003-03-24;7,05
2003-03-25;19,00
2003-03-26;11,75
2003-03-27;2,60
2003-03-28;18,57
2003-03-29;14,51
2003-03-30;18,64
2003-03-31;16,27
2003-04-01;3,16
