fecha;tmax
2003-03-03;301,90
2003-03-04;300,70
2003-03-05;308,60
2003-03-06;303,60
2003-03-07;305,90
2003-03-08;304,20
2003-03-09;306,50
2003-03-10;309,30
2003-03-11;308,70
2003-03-12;306,90
2003-03-13;300,70
2003-03-14;304,80
2003-03-15;306,90
2003-03-16;308,50
2003-03-17;302,50
2003-03-18;300,30
2003-03-19;302,60
2003-03-20;298,10
2003-03-21;295,90
2003-03-22;296,10
2003-03-23;298,70
2003-03-24;297,30
2003-03-25;302,60
2003-03-26;303,30
2003-03-27;303,50
2003-03-28;303,30
2003-03-29;303,20
2003-03-30;304,50
2003-03-31;303,50
2003-04-01;305,30
