fecha;hrmean
2003-03-03;85,94
2003-03-04;85,25
2003-03-05;72,43
2003-03-06;79,71
2003-03-07;94,14
2003-03-08;83,10
2003-03-09;71,87
2003-03-10;66,05
2003-03-11;79,20
2003-03-12;75,41
2003-03-13;73,18
2003-03-14;68,50
2003-03-15;67,83
2003-03-16;66,18
2003-03-17;60,93
2003-03-18;57,07
2003-03-19;58,53
2003-03-20;54,02
2003-03-21;50,63
2003-03-22;50,63
2003-03-23;50,12
2003-03-24;50,83
2003-03-25;54,37
2003-03-26;56,29
2003-03-27;53,33
2003-03-28;87,64
2003-03-29;94,26
2003-03-30;94,81
2003-03-31;82,88
2003-04-01;88,74
