fecha;tmax
2003-03-03;299,80
2003-03-04;308,10
2003-03-05;310,00
2003-03-06;303,10
2003-03-07;304,00
2003-03-08;300,80
2003-03-09;301,10
2003-03-10;305,90
2003-03-11;308,50
2003-03-12;301,70
2003-03-13;303,30
2003-03-14;309,60
2003-03-15;308,90
2003-03-16;311,30
2003-03-17;305,50
2003-03-18;302,20
2003-03-19;303,20
2003-03-20;305,00
2003-03-21;307,20
2003-03-22;307,20
2003-03-23;309,30
2003-03-24;300,30
2003-03-25;307,00
2003-03-26;306,60
2003-03-27;297,40
2003-03-28;296,20
2003-03-29;295,20
2003-03-30;294,10
2003-03-31;295,40
2003-04-01;297,80
