fecha;radsup
2003-03-03;5,06
2003-03-04;15,93
2003-03-05;15,33
2003-03-06;3,47
2003-03-07;15,80
2003-03-08;16,70
2003-03-09;12,84
2003-03-10;4,47
2003-03-11;15,51
2003-03-12;21,04
2003-03-13;20,77
2003-03-14;22,44
2003-03-15;22,47
2003-03-16;22,57
2003-03-17;21,93
2003-03-18;11,41
2003-03-19;4,08
2003-03-20;5,41
2003-03-21;8,03
2003-03-22;21,94
2003-03-23;16,80
2003-03-24;10,11
2003-03-25;4,80
2003-03-26;11,72
2003-03-27;13,78
2003-03-28;18,25
2003-03-29;18,55
2003-03-30;17,45
2003-03-31;18,26
2003-04-01;17,78
