fecha;radsup
2009-01-07;24,53
2009-01-08;19,31
2009-01-09;5,16
2009-01-10;21,83
2009-01-11;23,45
2009-01-12;23,20
2009-01-13;8,22
2009-01-14;5,82
2009-01-15;21,12
2009-01-16;18,22
2009-01-17;6,01
2009-01-18;11,05
2009-01-19;27,41
2009-01-20;28,46
2009-01-21;28,06
2009-01-22;15,15
2009-01-23;22,33
2009-01-24;14,82
2009-01-25;3,51
2009-01-26;21,42
2009-01-27;7,84
2009-01-28;22,13
2009-01-29;23,84
2009-01-30;26,25
2009-01-31;25,98
2009-02-01;26,67
2009-02-02;26,01
2009-02-03;2,65
2009-02-04;4,16
2009-02-05;5,14
