fecha;tmax
2009-01-07;312,00
2009-01-08;311,70
2009-01-09;305,50
2009-01-10;304,40
2009-01-11;308,70
2009-01-12;302,20
2009-01-13;305,90
2009-01-14;301,20
2009-01-15;300,10
2009-01-16;305,90
2009-01-17;309,60
2009-01-18;310,50
2009-01-19;309,60
2009-01-20;312,00
2009-01-21;310,60
2009-01-22;312,40
2009-01-23;313,10
2009-01-24;312,90
2009-01-25;306,20
2009-01-26;290,00
2009-01-27;293,30
2009-01-28;297,40
2009-01-29;298,90
2009-01-30;307,00
2009-01-31;307,70
2009-02-01;306,20
2009-02-02;304,20
2009-02-03;303,70
2009-02-04;310,30
2009-02-05;310,60
