fecha;hrmean
2009-01-07;38,18
2009-01-08;31,20
2009-01-09;41,55
2009-01-10;91,74
2009-01-11;69,48
2009-01-12;40,91
2009-01-13;51,60
2009-01-14;57,93
2009-01-15;38,32
2009-01-16;31,79
2009-01-17;59,76
2009-01-18;90,80
2009-01-19;65,28
2009-01-20;58,15
2009-01-21;56,87
2009-01-22;64,89
2009-01-23;45,17
2009-01-24;42,04
2009-01-25;42,55
2009-01-26;78,94
2009-01-27;91,86
2009-01-28;85,04
2009-01-29;61,21
2009-01-30;51,58
2009-01-31;44,93
2009-02-01;42,02
2009-02-02;36,67
2009-02-03;96,80
2009-02-04;70,79
2009-02-05;67,17
