fecha;tmax
2009-01-07;311,80
2009-01-08;301,50
2009-01-09;303,80
2009-01-10;307,40
2009-01-11;304,60
2009-01-12;310,40
2009-01-13;308,60
2009-01-14;301,80
2009-01-15;307,30
2009-01-16;298,80
2009-01-17;305,60
2009-01-18;306,00
2009-01-19;308,70
2009-01-20;307,00
2009-01-21;310,50
2009-01-22;310,30
2009-01-23;310,50
2009-01-24;311,20
2009-01-25;307,80
2009-01-26;310,40
2009-01-27;305,60
2009-01-28;304,20
2009-01-29;308,20
2009-01-30;305,40
2009-01-31;309,90
2009-02-01;311,30
2009-02-02;312,50
2009-02-03;313,10
2009-02-04;313,20
2009-02-05;313,60
