fecha;tmax
2009-01-07;313,70
2009-01-08;311,40
2009-01-09;307,00
2009-01-10;309,20
2009-01-11;312,70
2009-01-12;307,00
2009-01-13;311,20
2009-01-14;309,30
2009-01-15;303,70
2009-01-16;309,80
2009-01-17;308,90
2009-01-18;303,60
2009-01-19;307,70
2009-01-20;317,20
2009-01-21;311,70
2009-01-22;312,00
2009-01-23;305,10
2009-01-24;314,20
2009-01-25;311,90
2009-01-26;316,40
2009-01-27;304,10
2009-01-28;312,40
2009-01-29;312,00
2009-01-30;309,90
2009-01-31;316,40
2009-02-01;311,10
2009-02-02;309,30
2009-02-03;304,60
2009-02-04;300,20
2009-02-05;309,30
