fecha;tmin
2009-01-07;296,00
2009-01-08;297,60
2009-01-09;297,60
2009-01-10;298,20
2009-01-11;294,60
2009-01-12;295,30
2009-01-13;295,60
2009-01-14;292,50
2009-01-15;293,60
2009-01-16;290,30
2009-01-17;293,20
2009-01-18;296,00
2009-01-19;293,80
2009-01-20;297,60
2009-01-21;295,80
2009-01-22;296,60
2009-01-23;296,60
2009-01-24;301,00
2009-01-25;301,40
2009-01-26;301,50
2009-01-27;302,60
2009-01-28;299,80
2009-01-29;301,70
2009-01-30;303,00
2009-01-31;303,80
2009-02-01;302,10
2009-02-02;295,70
2009-02-03;295,10
2009-02-04;293,90
2009-02-05;296,20
