fecha;hrmean
2009-01-07;39,98
2009-01-08;35,18
2009-01-09;63,45
2009-01-10;67,24
2009-01-11;62,72
2009-01-12;59,14
2009-01-13;76,51
2009-01-14;62,90
2009-01-15;54,21
2009-01-16;63,06
2009-01-17;43,29
2009-01-18;37,28
2009-01-19;69,76
2009-01-20;74,35
2009-01-21;72,67
2009-01-22;68,97
2009-01-23;53,66
2009-01-24;71,60
2009-01-25;57,48
2009-01-26;51,25
2009-01-27;58,25
2009-01-28;76,50
2009-01-29;85,78
2009-01-30;82,80
2009-01-31;61,07
2009-02-01;55,32
2009-02-02;76,55
2009-02-03;85,06
2009-02-04;58,18
2009-02-05;50,19
