fecha;tmin
2009-01-07;294,70
2009-01-08;297,00
2009-01-09;299,30
2009-01-10;295,40
2009-01-11;293,80
2009-01-12;301,50
2009-01-13;303,20
2009-01-14;295,80
2009-01-15;294,20
2009-01-16;293,10
2009-01-17;291,50
2009-01-18;294,40
2009-01-19;299,20
2009-01-20;298,10
2009-01-21;296,90
2009-01-22;298,10
2009-01-23;289,80
2009-01-24;287,80
2009-01-25;288,90
2009-01-26;291,70
2009-01-27;294,90
2009-01-28;295,10
2009-01-29;293,40
2009-01-30;294,50
2009-01-31;296,50
2009-02-01;296,30
2009-02-02;298,30
2009-02-03;297,70
2009-02-04;299,50
2009-02-05;302,30
