fecha;tmax
2009-01-07;313,10
2009-01-08;312,70
2009-01-09;313,50
2009-01-10;311,30
2009-01-11;303,10
2009-01-12;306,90
2009-01-13;301,80
2009-01-14;300,00
2009-01-15;298,20
2009-01-16;303,60
2009-01-17;310,40
2009-01-18;307,40
2009-01-19;310,70
2009-01-20;310,60
2009-01-21;304,60
2009-01-22;303,10
2009-01-23;309,10
2009-01-24;310,70
2009-01-25;311,70
2009-01-26;314,50
2009-01-27;313,30
2009-01-28;311,20
2009-01-29;310,10
2009-01-30;310,50
2009-01-31;310,90
2009-02-01;310,60
2009-02-02;302,90
2009-02-03;301,20
2009-02-04;305,70
2009-02-05;300,60
