fecha;tmax
2009-01-07;311,30
2009-01-08;315,90
2009-01-09;304,50
2009-01-10;310,30
2009-01-11;312,50
2009-01-12;308,10
2009-01-13;303,50
2009-01-14;309,60
2009-01-15;311,40
2009-01-16;309,10
2009-01-17;311,80
2009-01-18;310,90
2009-01-19;306,30
2009-01-20;303,90
2009-01-21;306,00
2009-01-22;305,50
2009-01-23;309,70
2009-01-24;302,20
2009-01-25;307,50
2009-01-26;315,20
2009-01-27;310,70
2009-01-28;303,90
2009-01-29;303,30
2009-01-30;305,20
2009-01-31;309,90
2009-02-01;312,60
2009-02-02;305,80
2009-02-03;304,50
2009-02-04;311,00
2009-02-05;311,30
