fecha;radsup
2009-01-07;28,83
2009-01-08;18,88
2009-01-09;10,58
2009-01-10;20,22
2009-01-11;20,51
2009-01-12;12,19
2009-01-13;6,79
2009-01-14;15,98
2009-01-15;14,06
2009-01-16;17,62
2009-01-17;24,79
2009-01-18;22,28
2009-01-19;5,91
2009-01-20;19,40
2009-01-21;25,04
2009-01-22;11,12
2009-01-23;15,01
2009-01-24;2,57
2009-01-25;9,85
2009-01-26;14,39
2009-01-27;16,30
2009-01-28;8,16
2009-01-29;6,32
2009-01-30;11,23
2009-01-31;13,10
2009-02-01;18,92
2009-02-02;5,32
2009-02-03;18,82
2009-02-04;20,39
2009-02-05;21,02
