fecha;hrmean
2009-01-07;40,52
2009-01-08;33,16
2009-01-09;34,40
2009-01-10;59,93
2009-01-11;66,05
2009-01-12;62,81
2009-01-13;69,89
2009-01-14;98,21
2009-01-15;85,27
2009-01-16;73,20
2009-01-17;87,06
2009-01-18;92,99
2009-01-19;91,53
2009-01-20;97,85
2009-01-21;81,62
2009-01-22;62,52
2009-01-23;48,90
2009-01-24;43,64
2009-01-25;41,19
2009-01-26;37,67
2009-01-27;42,89
2009-01-28;46,61
2009-01-29;85,15
2009-01-30;61,60
2009-01-31;50,54
2009-02-01;44,57
2009-02-02;43,65
2009-02-03;47,76
2009-02-04;43,19
2009-02-05;39,29
