fecha;radsup
2002-12-09;19,89
2002-12-10;21,15
2002-12-11;24,31
2002-12-12;28,91
2002-12-13;27,94
2002-12-14;27,23
2002-12-15;27,47
2002-12-16;29,27
2002-12-17;29,06
2002-12-18;27,72
2002-12-19;18,79
2002-12-20;12,68
2002-12-21;6,06
2002-12-22;22,82
2002-12-23;30,10
2002-12-24;29,49
2002-12-25;28,35
2002-12-26;29,41
2002-12-27;28,79
2002-12-28;29,22
2002-12-29;27,98
2002-12-30;27,13
2002-12-31;17,49
2003-01-01;27,50
2003-01-02;27,94
2003-01-03;23,51
2003-01-04;28,40
2003-01-05;29,49
2003-01-06;22,38
2003-01-07;9,63
