fecha;hrmean
2002-12-09;79,34
2002-12-10;80,78
2002-12-11;78,04
2002-12-12;77,81
2002-12-13;77,18
2002-12-14;65,53
2002-12-15;63,89
2002-12-16;66,99
2002-12-17;76,15
2002-12-18;76,61
2002-12-19;62,66
2002-12-20;56,17
2002-12-21;56,34
2002-12-22;93,98
2002-12-23;79,77
2002-12-24;88,99
2002-12-25;96,78
2002-12-26;83,50
2002-12-27;77,83
2002-12-28;73,73
2002-12-29;79,50
2002-12-30;93,60
2002-12-31;83,85
2003-01-01;82,36
2003-01-02;81,09
2003-01-03;82,88
2003-01-04;98,52
2003-01-05;98,59
2003-01-06;90,80
2003-01-07;87,35
