fecha;radsup
2002-12-09;21,41
2002-12-10;20,55
2002-12-11;25,78
2002-12-12;28,87
2002-12-13;28,33
2002-12-14;28,07
2002-12-15;29,50
2002-12-16;29,66
2002-12-17;29,05
2002-12-18;28,67
2002-12-19;28,78
2002-12-20;29,53
2002-12-21;27,56
2002-12-22;23,70
2002-12-23;26,69
2002-12-24;28,03
2002-12-25;24,80
2002-12-26;22,67
2002-12-27;20,73
2002-12-28;8,10
2002-12-29;5,40
2002-12-30;8,80
2002-12-31;5,76
2003-01-01;27,73
2003-01-02;29,86
2003-01-03;29,78
2003-01-04;29,40
2003-01-05;26,75
2003-01-06;28,40
2003-01-07;27,09
