fecha;radsup
2002-12-09;14,95
2002-12-10;9,99
2002-12-11;22,76
2002-12-12;28,61
2002-12-13;29,04
2002-12-14;24,40
2002-12-15;16,70
2002-12-16;24,15
2002-12-17;25,39
2002-12-18;29,30
2002-12-19;29,33
2002-12-20;28,87
2002-12-21;21,60
2002-12-22;19,79
2002-12-23;6,86
2002-12-24;12,00
2002-12-25;20,64
2002-12-26;6,04
2002-12-27;12,41
2002-12-28;26,43
2002-12-29;18,62
2002-12-30;7,66
2002-12-31;6,46
2003-01-01;10,60
2003-01-02;17,60
2003-01-03;27,57
2003-01-04;27,87
2003-01-05;28,86
2003-01-06;28,24
2003-01-07;27,79
