fecha;radsup
2002-12-09;25,50
2002-12-10;20,05
2002-12-11;12,59
2002-12-12;28,60
2002-12-13;28,59
2002-12-14;27,79
2002-12-15;28,75
2002-12-16;29,11
2002-12-17;28,16
2002-12-18;23,88
2002-12-19;26,89
2002-12-20;26,00
2002-12-21;2,74
2002-12-22;22,86
2002-12-23;8,01
2002-12-24;11,57
2002-12-25;23,87
2002-12-26;23,60
2002-12-27;28,63
2002-12-28;29,74
2002-12-29;29,36
2002-12-30;26,44
2002-12-31;19,01
2003-01-01;3,86
2003-01-02;22,28
2003-01-03;17,65
2003-01-04;13,42
2003-01-05;23,07
2003-01-06;26,89
2003-01-07;22,16
