fecha;hrmean
2002-12-09;79,69
2002-12-10;82,24
2002-12-11;79,13
2002-12-12;72,23
2002-12-13;68,33
2002-12-14;68,76
2002-12-15;66,26
2002-12-16;63,66
2002-12-17;59,75
2002-12-18;59,21
2002-12-19;81,86
2002-12-20;99,39
2002-12-21;90,56
2002-12-22;90,23
2002-12-23;95,58
2002-12-24;86,79
2002-12-25;83,56
2002-12-26;79,04
2002-12-27;86,84
2002-12-28;97,42
2002-12-29;82,39
2002-12-30;75,09
2002-12-31;89,31
2003-01-01;90,88
2003-01-02;81,14
2003-01-03;76,95
2003-01-04;72,09
2003-01-05;69,93
2003-01-06;63,77
2003-01-07;62,08
