fecha;tmax
2002-12-09;298,90
2002-12-10;299,90
2002-12-11;302,30
2002-12-12;304,40
2002-12-13;304,30
2002-12-14;304,60
2002-12-15;304,20
2002-12-16;305,10
2002-12-17;306,30
2002-12-18;306,80
2002-12-19;309,30
2002-12-20;311,80
2002-12-21;311,70
2002-12-22;305,40
2002-12-23;307,20
2002-12-24;304,80
2002-12-25;304,90
2002-12-26;300,80
2002-12-27;300,40
2002-12-28;305,30
2002-12-29;309,50
2002-12-30;309,70
2002-12-31;304,70
2003-01-01;301,60
2003-01-02;300,10
2003-01-03;301,90
2003-01-04;303,40
2003-01-05;306,30
2003-01-06;308,20
2003-01-07;311,00
