fecha;tmax
2002-12-09;297,60
2002-12-10;300,40
2002-12-11;302,00
2002-12-12;303,60
2002-12-13;301,40
2002-12-14;303,80
2002-12-15;304,30
2002-12-16;304,60
2002-12-17;305,30
2002-12-18;307,80
2002-12-19;310,40
2002-12-20;309,40
2002-12-21;307,90
2002-12-22;298,70
2002-12-23;298,80
2002-12-24;300,30
2002-12-25;306,20
2002-12-26;309,30
2002-12-27;308,00
2002-12-28;310,00
2002-12-29;304,00
2002-12-30;307,40
2002-12-31;305,90
2003-01-01;304,40
2003-01-02;301,50
2003-01-03;303,30
2003-01-04;304,70
2003-01-05;309,30
2003-01-06;307,90
2003-01-07;309,50
