fecha;tmin
2008-12-10;296,10
2008-12-11;293,70
2008-12-12;294,60
2008-12-13;295,60
2008-12-14;294,90
2008-12-15;293,10
2008-12-16;293,60
2008-12-17;295,00
2008-12-18;298,10
2008-12-19;297,80
2008-12-20;297,00
2008-12-21;296,10
2008-12-22;294,20
2008-12-23;292,80
2008-12-24;295,10
2008-12-25;295,20
2008-12-26;295,80
2008-12-27;296,10
2008-12-28;297,10
2008-12-29;298,10
2008-12-30;300,40
2008-12-31;301,10
2009-01-01;301,80
2009-01-02;299,60
2009-01-03;302,50
2009-01-04;299,00
2009-01-05;299,00
2009-01-06;299,50
2009-01-07;300,30
2009-01-08;300,10
