fecha;tmax
2008-12-10;297,20
2008-12-11;302,30
2008-12-12;303,80
2008-12-13;303,70
2008-12-14;303,00
2008-12-15;306,10
2008-12-16;309,10
2008-12-17;310,40
2008-12-18;310,40
2008-12-19;310,50
2008-12-20;309,60
2008-12-21;309,20
2008-12-22;310,40
2008-12-23;312,60
2008-12-24;311,80
2008-12-25;315,50
2008-12-26;312,90
2008-12-27;312,90
2008-12-28;310,80
2008-12-29;306,80
2008-12-30;294,30
2008-12-31;290,60
2009-01-01;295,40
2009-01-02;300,70
2009-01-03;306,90
2009-01-04;312,50
2009-01-05;304,40
2009-01-06;299,70
2009-01-07;298,60
2009-01-08;299,50
