fecha;radsup
2008-12-10;16,36
2008-12-11;26,40
2008-12-12;27,58
2008-12-13;28,61
2008-12-14;28,62
2008-12-15;28,80
2008-12-16;28,88
2008-12-17;28,10
2008-12-18;26,08
2008-12-19;23,26
2008-12-20;21,49
2008-12-21;19,15
2008-12-22;17,36
2008-12-23;23,10
2008-12-24;14,76
2008-12-25;26,75
2008-12-26;17,22
2008-12-27;10,74
2008-12-28;19,86
2008-12-29;15,56
2008-12-30;2,55
2008-12-31;6,84
2009-01-01;20,94
2009-01-02;20,67
2009-01-03;4,07
2009-01-04;27,14
2009-01-05;29,45
2009-01-06;18,75
2009-01-07;5,77
2009-01-08;20,55
