fecha;hrmean
2008-12-10;90,95
2008-12-11;70,55
2008-12-12;62,18
2008-12-13;56,26
2008-12-14;52,13
2008-12-15;47,22
2008-12-16;43,96
2008-12-17;36,54
2008-12-18;40,37
2008-12-19;47,14
2008-12-20;38,52
2008-12-21;39,97
2008-12-22;67,00
2008-12-23;81,89
2008-12-24;61,22
2008-12-25;67,24
2008-12-26;86,14
2008-12-27;75,89
2008-12-28;65,63
2008-12-29;82,68
2008-12-30;67,20
2008-12-31;53,90
2009-01-01;60,30
2009-01-02;51,77
2009-01-03;49,25
2009-01-04;58,93
2009-01-05;80,60
2009-01-06;84,68
2009-01-07;78,21
2009-01-08;75,94
