fecha;tmin
2008-12-10;293,10
2008-12-11;296,90
2008-12-12;292,10
2008-12-13;293,30
2008-12-14;294,40
2008-12-15;295,10
2008-12-16;292,80
2008-12-17;295,70
2008-12-18;299,20
2008-12-19;298,90
2008-12-20;296,30
2008-12-21;296,70
2008-12-22;296,10
2008-12-23;294,80
2008-12-24;292,20
2008-12-25;292,60
2008-12-26;292,90
2008-12-27;294,80
2008-12-28;297,20
2008-12-29;292,90
2008-12-30;289,80
2008-12-31;292,20
2009-01-01;294,50
2009-01-02;295,70
2009-01-03;294,50
2009-01-04;294,00
2009-01-05;296,60
2009-01-06;293,40
2009-01-07;291,10
2009-01-08;291,70
