fecha;radsup
2008-12-10;18,16
2008-12-11;26,66
2008-12-12;26,71
2008-12-13;17,54
2008-12-14;26,68
2008-12-15;28,05
2008-12-16;27,62
2008-12-17;22,75
2008-12-18;3,90
2008-12-19;11,80
2008-12-20;27,70
2008-12-21;28,07
2008-12-22;26,80
2008-12-23;28,55
2008-12-24;16,57
2008-12-25;25,22
2008-12-26;13,25
2008-12-27;19,78
2008-12-28;29,42
2008-12-29;21,44
2008-12-30;20,70
2008-12-31;18,85
2009-01-01;5,55
2009-01-02;29,14
2009-01-03;28,19
2009-01-04;24,34
2009-01-05;15,01
2009-01-06;27,84
2009-01-07;28,87
2009-01-08;22,88
