fecha;tmin
2008-12-10;294,70
2008-12-11;294,90
2008-12-12;292,20
2008-12-13;294,40
2008-12-14;291,90
2008-12-15;289,10
2008-12-16;290,10
2008-12-17;292,60
2008-12-18;297,80
2008-12-19;296,10
2008-12-20;294,60
2008-12-21;297,70
2008-12-22;295,90
2008-12-23;296,00
2008-12-24;297,00
2008-12-25;298,40
2008-12-26;300,10
2008-12-27;300,30
2008-12-28;300,50
2008-12-29;294,40
2008-12-30;286,50
2008-12-31;288,10
2009-01-01;288,60
2009-01-02;290,90
2009-01-03;290,30
2009-01-04;292,80
2009-01-05;294,70
2009-01-06;294,80
2009-01-07;295,20
2009-01-08;294,00
