fecha;tmax
2008-12-10;303,00
2008-12-11;305,10
2008-12-12;304,10
2008-12-13;306,60
2008-12-14;307,30
2008-12-15;307,20
2008-12-16;310,00
2008-12-17;313,00
2008-12-18;313,90
2008-12-19;313,00
2008-12-20;311,40
2008-12-21;309,80
2008-12-22;308,40
2008-12-23;311,70
2008-12-24;312,70
2008-12-25;314,10
2008-12-26;311,90
2008-12-27;298,60
2008-12-28;305,80
2008-12-29;304,50
2008-12-30;300,30
2008-12-31;295,90
2009-01-01;311,80
2009-01-02;312,60
2009-01-03;301,10
2009-01-04;305,00
2009-01-05;304,60
2009-01-06;305,10
2009-01-07;301,10
2009-01-08;303,30
