fecha;tmax
2008-12-10;299,90
2008-12-11;301,80
2008-12-12;303,50
2008-12-13;305,00
2008-12-14;305,90
2008-12-15;306,80
2008-12-16;310,00
2008-12-17;314,10
2008-12-18;310,50
2008-12-19;309,40
2008-12-20;313,70
2008-12-21;310,70
2008-12-22;307,50
2008-12-23;304,40
2008-12-24;306,20
2008-12-25;305,90
2008-12-26;302,70
2008-12-27;306,30
2008-12-28;314,10
2008-12-29;303,90
2008-12-30;311,50
2008-12-31;313,60
2009-01-01;312,60
2009-01-02;313,90
2009-01-03;312,40
2009-01-04;310,30
2009-01-05;303,80
2009-01-06;298,60
2009-01-07;301,50
2009-01-08;301,70
