fecha;tmax
2003-04-21;297,10
2003-04-22;295,90
2003-04-23;302,00
2003-04-24;298,20
2003-04-25;296,70
2003-04-26;303,00
2003-04-27;302,00
2003-04-28;298,60
2003-04-29;284,70
2003-04-30;290,50
2003-05-01;292,30
2003-05-02;294,50
2003-05-03;293,60
2003-05-04;295,70
2003-05-05;293,60
2003-05-06;297,40
2003-05-07;293,70
2003-05-08;298,10
2003-05-09;300,50
2003-05-10;300,70
2003-05-11;300,00
2003-05-12;299,90
2003-05-13;295,80
2003-05-14;291,80
2003-05-15;293,10
2003-05-16;297,10
2003-05-17;295,10
2003-05-18;294,00
2003-05-19;286,50
2003-05-20;288,60
