fecha;tmin
2003-04-21;284,90
2003-04-22;286,70
2003-04-23;293,90
2003-04-24;294,20
2003-04-25;293,10
2003-04-26;294,30
2003-04-27;292,40
2003-04-28;292,20
2003-04-29;286,70
2003-04-30;284,30
2003-05-01;282,40
2003-05-02;281,30
2003-05-03;280,50
2003-05-04;283,70
2003-05-05;286,60
2003-05-06;287,10
2003-05-07;287,20
2003-05-08;289,10
2003-05-09;288,30
2003-05-10;287,80
2003-05-11;289,00
2003-05-12;290,00
2003-05-13;288,40
2003-05-14;289,70
2003-05-15;289,10
2003-05-16;290,10
2003-05-17;289,20
2003-05-18;287,40
2003-05-19;288,70
2003-05-20;286,90
