fecha;radsup
2003-04-21;6,97
2003-04-22;8,68
2003-04-23;5,05
2003-04-24;10,11
2003-04-25;2,48
2003-04-26;12,51
2003-04-27;3,70
2003-04-28;2,47
2003-04-29;7,38
2003-04-30;1,97
2003-05-01;2,53
2003-05-02;14,59
2003-05-03;15,46
2003-05-04;15,97
2003-05-05;16,11
2003-05-06;16,37
2003-05-07;15,63
2003-05-08;15,00
2003-05-09;2,75
2003-05-10;13,23
2003-05-11;14,04
2003-05-12;14,64
2003-05-13;6,86
2003-05-14;5,87
2003-05-15;2,60
2003-05-16;6,26
2003-05-17;6,96
2003-05-18;2,21
2003-05-19;3,52
2003-05-20;12,87
