fecha;tmin
2003-04-21;285,00
2003-04-22;287,80
2003-04-23;294,00
2003-04-24;294,30
2003-04-25;293,50
2003-04-26;292,90
2003-04-27;289,50
2003-04-28;282,80
2003-04-29;278,80
2003-04-30;278,80
2003-05-01;278,40
2003-05-02;281,60
2003-05-03;286,70
2003-05-04;288,90
2003-05-05;281,70
2003-05-06;277,70
2003-05-07;275,60
2003-05-08;281,60
2003-05-09;282,90
2003-05-10;283,40
2003-05-11;283,60
2003-05-12;278,90
2003-05-13;279,80
2003-05-14;280,20
2003-05-15;284,70
2003-05-16;289,60
2003-05-17;292,30
2003-05-18;293,40
2003-05-19;286,70
2003-05-20;285,80
