fecha;radsup
2003-04-21;17,87
2003-04-22;3,35
2003-04-23;9,63
2003-04-24;3,53
2003-04-25;3,01
2003-04-26;15,01
2003-04-27;10,06
2003-04-28;1,09
2003-04-29;2,00
2003-04-30;16,53
2003-05-01;16,96
2003-05-02;14,98
2003-05-03;7,96
2003-05-04;3,52
2003-05-05;3,83
2003-05-06;8,36
2003-05-07;1,55
2003-05-08;11,65
2003-05-09;14,10
2003-05-10;14,98
2003-05-11;15,07
2003-05-12;12,57
2003-05-13;0,83
2003-05-14;7,93
2003-05-15;11,37
2003-05-16;4,73
2003-05-17;3,75
2003-05-18;1,64
2003-05-19;2,07
2003-05-20;13,33
