fecha;hrmean
2003-04-21;77,88
2003-04-22;95,69
2003-04-23;86,54
2003-04-24;72,84
2003-04-25;72,60
2003-04-26;95,91
2003-04-27;95,95
2003-04-28;95,39
2003-04-29;84,02
2003-04-30;80,06
2003-05-01;77,49
2003-05-02;77,34
2003-05-03;84,04
2003-05-04;82,12
2003-05-05;87,29
2003-05-06;90,05
2003-05-07;96,29
2003-05-08;89,07
2003-05-09;89,68
2003-05-10;74,76
2003-05-11;76,08
2003-05-12;94,44
2003-05-13;93,75
2003-05-14;74,15
2003-05-15;75,86
2003-05-16;75,41
2003-05-17;88,58
2003-05-18;92,87
2003-05-19;94,27
2003-05-20;73,38
