fecha;radsup
2003-04-21;17,86
2003-04-22;10,97
2003-04-23;6,06
2003-04-24;1,11
2003-04-25;3,78
2003-04-26;6,98
2003-04-27;2,78
2003-04-28;2,52
2003-04-29;2,19
2003-04-30;12,33
2003-05-01;14,39
2003-05-02;15,88
2003-05-03;16,17
2003-05-04;15,05
2003-05-05;15,68
2003-05-06;5,69
2003-05-07;2,27
2003-05-08;3,06
2003-05-09;4,87
2003-05-10;12,00
2003-05-11;12,85
2003-05-12;3,85
2003-05-13;2,26
2003-05-14;1,83
2003-05-15;1,96
2003-05-16;1,32
2003-05-17;8,46
2003-05-18;13,44
2003-05-19;14,78
2003-05-20;14,17
