fecha;tmin
2003-04-21;284,50
2003-04-22;290,20
2003-04-23;293,70
2003-04-24;293,90
2003-04-25;293,70
2003-04-26;293,70
2003-04-27;296,00
2003-04-28;283,90
2003-04-29;283,20
2003-04-30;280,30
2003-05-01;280,10
2003-05-02;280,70
2003-05-03;285,60
2003-05-04;287,80
2003-05-05;289,90
2003-05-06;289,70
2003-05-07;290,40
2003-05-08;289,70
2003-05-09;291,80
2003-05-10;292,50
2003-05-11;292,70
2003-05-12;292,20
2003-05-13;290,00
2003-05-14;285,50
2003-05-15;284,40
2003-05-16;292,50
2003-05-17;290,00
2003-05-18;286,60
2003-05-19;284,10
2003-05-20;281,50
