fecha;hrmean
2003-04-21;74,96
2003-04-22;83,37
2003-04-23;88,14
2003-04-24;90,51
2003-04-25;76,97
2003-04-26;81,41
2003-04-27;99,42
2003-04-28;99,51
2003-04-29;91,71
2003-04-30;83,44
2003-05-01;80,30
2003-05-02;77,31
2003-05-03;75,08
2003-05-04;79,30
2003-05-05;83,33
2003-05-06;84,99
2003-05-07;87,25
2003-05-08;89,50
2003-05-09;83,38
2003-05-10;84,18
2003-05-11;81,70
2003-05-12;95,22
2003-05-13;92,20
2003-05-14;91,65
2003-05-15;94,31
2003-05-16;93,93
2003-05-17;87,38
2003-05-18;86,19
2003-05-19;90,87
2003-05-20;96,08
