fecha;hrmean
2003-04-21;75,25
2003-04-22;82,68
2003-04-23;92,79
2003-04-24;100,56
2003-04-25;98,40
2003-04-26;88,07
2003-04-27;99,11
2003-04-28;94,17
2003-04-29;89,13
2003-04-30;85,71
2003-05-01;80,61
2003-05-02;75,50
2003-05-03;78,50
2003-05-04;81,36
2003-05-05;83,03
2003-05-06;90,77
2003-05-07;97,15
2003-05-08;96,20
2003-05-09;92,92
2003-05-10;79,16
2003-05-11;79,11
2003-05-12;88,26
2003-05-13;98,03
2003-05-14;100,05
2003-05-15;99,30
2003-05-16;96,68
2003-05-17;87,92
2003-05-18;88,69
2003-05-19;82,46
2003-05-20;81,19
