fecha;hrmean
2003-04-21;73,30
2003-04-22;89,92
2003-04-23;94,19
2003-04-24;90,03
2003-04-25;77,73
2003-04-26;71,44
2003-04-27;93,98
2003-04-28;79,20
2003-04-29;75,10
2003-04-30;71,80
2003-05-01;71,40
2003-05-02;79,67
2003-05-03;79,57
2003-05-04;82,32
2003-05-05;80,82
2003-05-06;93,08
2003-05-07;89,21
2003-05-08;97,48
2003-05-09;91,38
2003-05-10;98,55
2003-05-11;99,61
2003-05-12;98,76
2003-05-13;98,47
2003-05-14;99,45
2003-05-15;98,85
2003-05-16;96,69
2003-05-17;88,31
2003-05-18;88,90
2003-05-19;88,32
2003-05-20;90,83
