fecha;tmax
2003-04-21;294,20
2003-04-22;296,70
2003-04-23;301,40
2003-04-24;304,20
2003-04-25;303,80
2003-04-26;297,20
2003-04-27;291,40
2003-04-28;291,80
2003-04-29;288,00
2003-04-30;292,30
2003-05-01;293,80
2003-05-02;293,40
2003-05-03;293,80
2003-05-04;295,20
2003-05-05;297,20
2003-05-06;297,60
2003-05-07;295,10
2003-05-08;300,30
2003-05-09;298,90
2003-05-10;302,10
2003-05-11;300,80
2003-05-12;294,60
2003-05-13;290,50
2003-05-14;287,50
2003-05-15;289,20
2003-05-16;293,30
2003-05-17;291,60
2003-05-18;297,10
2003-05-19;297,90
2003-05-20;292,20
