fecha;radsup
2009-05-11;7,99
2009-05-12;11,57
2009-05-13;10,50
2009-05-14;1,98
2009-05-15;15,59
2009-05-16;14,74
2009-05-17;15,04
2009-05-18;15,65
2009-05-19;14,43
2009-05-20;2,22
2009-05-21;4,52
2009-05-22;12,88
2009-05-23;14,17
2009-05-24;13,33
2009-05-25;12,47
2009-05-26;7,66
2009-05-27;10,65
2009-05-28;6,84
2009-05-29;1,35
2009-05-30;0,82
2009-05-31;10,59
2009-06-01;12,05
2009-06-02;12,84
2009-06-03;12,24
2009-06-04;12,86
2009-06-05;7,86
2009-06-06;12,08
2009-06-07;13,49
2009-06-08;13,87
2009-06-09;13,54
