fecha;radsup
2009-05-11;7,78
2009-05-12;5,33
2009-05-13;5,19
2009-05-14;2,68
2009-05-15;13,61
2009-05-16;14,81
2009-05-17;14,94
2009-05-18;13,12
2009-05-19;4,68
2009-05-20;7,19
2009-05-21;2,30
2009-05-22;3,02
2009-05-23;3,63
2009-05-24;8,96
2009-05-25;7,82
2009-05-26;1,47
2009-05-27;1,98
2009-05-28;11,31
2009-05-29;8,53
2009-05-30;12,39
2009-05-31;13,40
2009-06-01;2,89
2009-06-02;3,48
2009-06-03;10,43
2009-06-04;11,97
2009-06-05;12,74
2009-06-06;1,69
2009-06-07;4,75
2009-06-08;1,28
2009-06-09;0,77
