fecha;hrmean
2009-05-11;65,33
2009-05-12;57,89
2009-05-13;88,93
2009-05-14;83,38
2009-05-15;65,84
2009-05-16;64,52
2009-05-17;61,14
2009-05-18;66,25
2009-05-19;92,91
2009-05-20;96,81
2009-05-21;92,42
2009-05-22;86,02
2009-05-23;85,63
2009-05-24;94,81
2009-05-25;80,85
2009-05-26;84,51
2009-05-27;86,13
2009-05-28;96,48
2009-05-29;54,66
2009-05-30;53,00
2009-05-31;63,87
2009-06-01;62,86
2009-06-02;67,46
2009-06-03;91,23
2009-06-04;78,50
2009-06-05;58,47
2009-06-06;65,59
2009-06-07;55,63
2009-06-08;63,83
2009-06-09;66,15
